claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C008044,W01619,EVT0182,26,West Delhi,Zepto,Bike,18,5148.04,9.0,0,Post-Monsoon,Heavy Rainfall,0.25,0.1,0.35,0.11,1437.6,0.06,0,1,0.2344,28.037627,76.752031,0.491,23.7,28.8,207,1,0.741,0.14,0,0,0,0.375,0.075,63.75,3,450,54,MANUAL_REVIEW,1
C008046,W01248,EVT0109,33,Lajpat Nagar,Instamart,Bike,39,4153.28,9.0,0,Monsoon,Heavy Rainfall,0.12,0.3,0.42,0.003,934.2,0.219,1,0,0.183,28.618036,77.474768,0.006,6.8,25.1,130,5,0.542,0.248,0,0,0,0.8125,0.1625,53.4,2,300,77,AUTO_REJECT,1
C008047,W00875,EVT0266,28,North Delhi,BigBasket,EV Scooter,47,4719.38,7.4,0,Monsoon,Social Disruption,0.2,0.3,0.5,0.537,1695.2,0.215,1,0,0.282,28.806778,77.022942,0.021,6.3,28.2,339,4,0.823,0.234,1,0,0,0.9792,0.1958,58.57,3,450,64,MANUAL_REVIEW,1
C008049,W00424,EVT0185,38,North Delhi,Swiggy,EV Scooter,22,3758.51,9.2,0,Post-Monsoon,Social Disruption,0.2,0.1,0.3,0.147,918.3,0.243,0,1,0.3454,28.53832,76.62535,0.432,25.5,34.4,285,6,0.394,0.079,0,0,0,0.4583,0.0917,60.86,5,750,68,MANUAL_REVIEW,1
C008051,W01730,EVT0255,44,North Delhi,Blinkit,Bicycle,35,3616.09,9.0,0,Monsoon,Severe Pollution,0.2,0.3,0.5,0.319,1724.4,0.146,0,0,0.2835,28.856628,77.24877,0.089,10.3,41.3,131,8,0.526,0.158,1,0,0,0.7292,0.1458,61.02,5,750,72,AUTO_REJECT,1
C008057,W00797,EVT0419,25,Gurgaon,Zepto,EV Scooter,36,2988.05,8.1,0,Winter,Heavy Rainfall,0.3,0.05,0.35,0.396,654.4,0.203,1,0,0.3805,28.449876,77.54665,0.238,24.0,31.7,108,4,0.398,0.08,0,0,0,0.75,0.15,54.75,2,300,60,MANUAL_REVIEW,1
C008058,W01507,EVT0065,32,East Delhi,Zepto,Bike,11,4593.63,8.9,1,Post-Monsoon,Heavy Rainfall,0.35,0.1,0.45,0.109,1915.8,0.099,1,1,0.0661,28.008909,77.12537,0.173,21.7,37.0,66,7,0.506,0.051,0,0,1,0.2292,0.0458,68.32,3,450,82,AUTO_REJECT,1
C008062,W01650,EVT0425,32,Noida,Blinkit,Bicycle,13,3784.06,9.9,1,Winter,Severe Pollution,0.28,0.05,0.33,0.373,1731.9,0.109,0,1,0.3003,28.827642,76.681898,0.527,3.9,26.3,281,4,0.649,0.347,0,0,0,0.2708,0.0542,60.17,5,750,52,MANUAL_REVIEW,1
C008067,W00623,EVT0409,42,West Delhi,Swiggy,Bike,6,3924.68,12.1,0,Post-Monsoon,Heavy Rainfall,0.25,0.1,0.35,0.081,618.7,0.168,1,1,0.2564,28.330593,76.651362,0.484,18.1,30.0,150,6,0.886,0.147,1,0,0,0.125,0.025,62.44,5,750,75,AUTO_REJECT,1
C008068,W00828,EVT0004,23,Noida,Blinkit,Bike,32,5016.7,10.1,0,Monsoon,Social Disruption,0.28,0.3,0.58,0.006,1487.2,0.138,1,1,0.0931,28.081034,76.65766,0.349,2.6,35.9,356,4,0.748,0.195,1,0,0,0.6667,0.1333,67.37,5,750,73,AUTO_REJECT,1
C008072,W00465,EVT0088,26,Saket,Blinkit,EV Scooter,41,3716.25,7.6,0,Monsoon,Social Disruption,0.14,0.3,0.44,0.367,1906.9,0.085,1,1,0.1693,28.155531,77.468486,0.209,22.2,41.6,353,4,0.694,0.133,0,1,0,0.8542,0.1708,60.16,3,450,67,MANUAL_REVIEW,1
C008074,W00718,EVT0131,41,South Delhi,BigBasket,Bicycle,10,3074.71,5.8,0,Summer,Flooding,0.1,0.2,0.3,0.098,1073.8,0.156,1,0,0.1937,28.120144,77.234205,0.441,18.5,32.1,62,7,0.767,0.285,1,0,0,0.2083,0.0417,61.79,6,900,85,AUTO_REJECT,1
C008076,W01657,EVT0210,23,Faridabad,Instamart,Bike,21,4009.75,7.2,1,Summer,Social Disruption,0.32,0.2,0.52,0.395,1908.4,0.27,1,1,0.1987,28.121483,77.098302,0.569,22.3,41.0,361,4,0.356,0.124,1,0,1,0.4375,0.0875,68.32,6,900,57,MANUAL_REVIEW,1
C008078,W01133,EVT0020,27,Faridabad,BigBasket,EV Scooter,19,3389.4,7.2,0,Post-Monsoon,Flooding,0.32,0.1,0.42,0.382,433.7,0.222,1,1,0.4099,28.196569,76.713197,0.199,27.6,27.6,174,7,0.612,0.061,1,0,0,0.3958,0.0792,63.12,5,750,73,AUTO_REJECT,1
C008080,W01547,EVT0061,41,Noida,Swiggy,EV Scooter,16,3647.36,8.8,0,Summer,Social Disruption,0.28,0.2,0.48,0.525,412.9,0.045,1,1,0.4526,28.095071,76.721367,0.343,11.5,30.3,295,5,0.64,0.211,1,1,0,0.3333,0.0667,67.79,5,750,60,MANUAL_REVIEW,1
C008086,W00461,EVT0086,20,East Delhi,Zepto,EV Scooter,23,4939.33,10.7,0,Winter,Severe Pollution,0.35,0.05,0.4,0.381,1224.9,0.16,1,0,0.2847,28.196764,77.295309,0.027,8.2,26.2,125,4,0.823,0.176,0,0,0,0.4792,0.0958,63.13,4,600,73,AUTO_REJECT,1
C008095,W00452,EVT0038,26,Noida,Zepto,Bicycle,24,3084.5,11.3,0,Summer,Flooding,0.28,0.2,0.48,0.243,1569.5,0.247,1,1,0.1865,28.717902,76.935525,0.241,27.6,31.8,271,6,0.702,0.189,1,0,0,0.5,0.1,65.22,3,450,74,AUTO_REJECT,1
C008098,W01652,EVT0110,38,East Delhi,Blinkit,Bike,28,2924.12,9.6,0,Winter,Extreme Heat,0.35,0.05,0.4,0.111,1470.2,0.149,1,1,0.1388,28.808397,76.819221,0.086,1.7,30.8,183,5,0.52,0.272,0,0,0,0.5833,0.1167,61.62,3,450,81,AUTO_REJECT,1
C008101,W01003,EVT0190,36,Connaught Place,Zomato,Bicycle,37,3604.34,7.4,0,Summer,Extreme Heat,0.15,0.2,0.35,0.294,1273.1,0.058,1,1,0.2324,28.808811,76.759719,0.433,0.8,37.8,260,3,0.844,0.143,1,0,0,0.7708,0.1542,55.23,2,300,61,MANUAL_REVIEW,1
C008102,W01742,EVT0441,33,Rohini,BigBasket,Bike,1,3782.99,7.8,0,Winter,Heavy Rainfall,0.18,0.05,0.23,0.012,740.4,0.224,1,1,0.2161,28.9243,77.103745,0.563,26.1,34.6,135,9,0.554,0.343,0,1,0,0.0208,0.0042,56.55,3,450,73,AUTO_REJECT,1
C008112,W00579,EVT0291,40,Gurgaon,Swiggy,Bike,6,2717.37,9.3,0,Winter,Social Disruption,0.3,0.05,0.35,0.291,670.0,0.036,1,1,0.3195,28.002775,77.339415,0.149,9.8,27.3,377,4,0.654,0.294,0,1,0,0.125,0.025,62.93,3,450,66,MANUAL_REVIEW,1
C008113,W00458,EVT0393,43,North Delhi,Instamart,Bike,6,3141.86,8.2,0,Winter,Heavy Rainfall,0.2,0.05,0.25,0.393,463.1,0.105,0,1,0.4982,28.350206,77.066172,0.228,19.1,28.5,81,5,0.625,0.047,0,1,0,0.125,0.025,59.62,3,450,63,MANUAL_REVIEW,1
C008115,W00308,EVT0263,27,West Delhi,Blinkit,Bike,26,3132.82,7.7,0,Winter,Social Disruption,0.25,0.05,0.3,0.314,1625.6,0.139,1,1,0.1957,28.679261,77.270838,0.22,10.6,38.0,178,7,0.49,0.105,0,0,0,0.5417,0.1083,54.05,3,450,71,AUTO_REJECT,1
C008118,W01368,EVT0215,27,East Delhi,Instamart,Bike,14,5238.79,9.8,1,Winter,Flooding,0.35,0.05,0.4,0.099,1845.0,0.028,1,1,0.0657,28.515175,76.784991,0.413,6.7,36.7,130,4,0.837,0.194,0,0,0,0.2917,0.0583,65.96,3,450,67,MANUAL_REVIEW,1
C008131,W00021,EVT0196,40,Saket,Swiggy,Bicycle,9,4259.88,7.8,0,Winter,Severe Pollution,0.14,0.05,0.19,0.334,1181.2,0.146,1,1,0.271,28.655511,77.166499,0.099,3.0,33.9,89,8,0.665,0.016,1,0,0,0.1875,0.0375,54.67,3,450,76,AUTO_REJECT,1
C008133,W01801,EVT0422,28,Noida,Zomato,Bike,6,3327.1,10.1,0,Monsoon,Severe Pollution,0.28,0.3,0.58,0.487,575.5,0.272,1,1,0.4357,28.042657,76.918506,0.189,8.1,39.0,165,5,0.438,0.213,1,1,0,0.125,0.025,74.32,3,450,59,MANUAL_REVIEW,1
C008144,W01359,EVT0180,44,Saket,Zomato,Bike,40,3639.87,10.9,0,Monsoon,Extreme Heat,0.14,0.3,0.44,0.07,946.4,0.032,1,1,0.1892,28.865109,77.370914,0.177,4.4,36.6,206,7,0.628,0.131,1,1,0,0.8333,0.1667,59.3,4,600,81,AUTO_REJECT,1
C008148,W01160,EVT0468,39,Dwarka,Zepto,Bike,18,6224.11,8.0,0,Summer,Severe Pollution,0.22,0.2,0.42,0.395,1376.5,0.157,1,0,0.2672,28.501089,77.131128,0.334,11.7,36.2,214,7,0.819,0.121,1,1,0,0.375,0.075,61.52,1,150,76,AUTO_REJECT,1
C008150,W00181,EVT0173,25,Rohini,Blinkit,Bike,20,3415.73,9.9,0,Post-Monsoon,Extreme Heat,0.18,0.1,0.28,0.463,1879.8,0.028,1,1,0.206,28.542152,77.454683,0.138,2.2,39.0,88,6,0.633,0.111,1,0,0,0.4167,0.0833,55.79,1,150,63,MANUAL_REVIEW,1
C008158,W00490,EVT0121,37,East Delhi,Zepto,Bike,40,3798.11,10.0,0,Winter,Extreme Heat,0.35,0.05,0.4,0.417,747.9,0.13,1,1,0.3676,28.551395,76.668153,0.307,1.9,42.1,137,3,0.384,0.223,1,0,0,0.8333,0.1667,59.25,3,450,50,MANUAL_REVIEW,1
C008163,W00228,EVT0488,38,South Delhi,BigBasket,Bike,37,3770.9,8.3,0,Post-Monsoon,Flooding,0.1,0.1,0.2,0.542,1434.4,0.225,0,0,0.4241,28.476428,76.907532,0.453,2.5,25.9,134,2,0.709,0.341,1,1,0,0.7708,0.1542,47.96,3,450,41,MANUAL_REVIEW,1
C008169,W01777,EVT0305,42,East Delhi,Blinkit,Bike,44,3136.16,8.7,0,Summer,Severe Pollution,0.35,0.2,0.55,0.193,549.0,0.087,1,1,0.3035,28.900815,76.838721,0.22,16.1,29.7,199,4,0.576,0.043,1,0,0,0.9167,0.1833,61.9,2,300,65,MANUAL_REVIEW,1
C008178,W01126,EVT0434,27,East Delhi,Instamart,Bike,5,3106.16,6.6,0,Summer,Social Disruption,0.35,0.2,0.55,0.218,1147.6,0.139,1,1,0.229,28.605534,77.247741,0.546,16.1,26.8,220,1,0.522,0.277,0,0,0,0.1042,0.0208,72.2,4,600,59,MANUAL_REVIEW,1
C008182,W01496,EVT0116,37,Lajpat Nagar,BigBasket,Bike,21,3925.73,8.5,1,Post-Monsoon,Heavy Rainfall,0.12,0.1,0.22,0.344,1150.6,0.228,1,0,0.2878,28.035045,76.727372,0.093,25.4,27.7,92,5,0.826,0.164,1,0,0,0.4375,0.0875,53.61,4,600,69,MANUAL_REVIEW,1
C008189,W00247,EVT0035,42,North Delhi,Zomato,Bike,8,3241.77,8.9,0,Monsoon,Heavy Rainfall,0.2,0.3,0.5,0.43,1581.9,0.062,1,0,0.2409,28.410282,76.673561,0.487,38.4,35.0,52,6,0.543,0.083,0,0,0,0.1667,0.0333,69.09,1,150,60,MANUAL_REVIEW,1
C008190,W01895,EVT0121,41,Gurgaon,BigBasket,Bike,12,4113.93,10.3,0,Summer,Flooding,0.3,0.2,0.5,0.086,292.7,0.14,1,0,0.3045,28.519458,76.618606,0.478,26.6,32.4,243,2,0.83,0.125,1,0,0,0.25,0.05,70.88,3,450,69,MANUAL_REVIEW,1
C008193,W00359,EVT0494,28,West Delhi,Zepto,Bike,29,3487.21,12.9,0,Post-Monsoon,Heavy Rainfall,0.25,0.1,0.35,0.184,1418.9,0.093,0,1,0.2701,28.853232,76.601529,0.246,41.2,26.0,136,6,0.556,0.203,1,1,0,0.6042,0.1208,61.14,6,900,72,AUTO_REJECT,1
C008195,W01847,EVT0161,24,East Delhi,Zepto,Bicycle,19,3075.66,8.7,0,Summer,Extreme Heat,0.35,0.2,0.55,0.205,763.3,0.257,1,0,0.2932,28.156105,77.300508,0.231,2.0,34.8,258,4,0.482,0.315,1,1,0,0.3958,0.0792,71.57,1,150,71,AUTO_REJECT,1
C008199,W00676,EVT0062,26,Lajpat Nagar,Zomato,EV Scooter,47,4395.27,10.6,0,Monsoon,Extreme Heat,0.12,0.3,0.42,0.283,1687.0,0.151,1,0,0.1752,28.820637,77.001578,0.55,1.4,32.8,210,6,0.489,0.027,1,1,0,0.9792,0.1958,52.53,1,150,59,MANUAL_REVIEW,1
C008203,W00290,EVT0053,33,North Delhi,Zepto,Bicycle,10,2740.86,9.5,0,Monsoon,Severe Pollution,0.2,0.3,0.5,0.283,905.0,0.012,1,1,0.2786,28.03063,77.2609,0.283,17.7,40.6,119,6,0.724,0.242,1,0,0,0.2083,0.0417,67.44,3,450,68,MANUAL_REVIEW,1
C008204,W01750,EVT0174,23,Saket,Instamart,EV Scooter,15,3549.91,9.2,0,Monsoon,Flooding,0.14,0.3,0.44,0.457,1368.2,0.018,0,1,0.3794,28.459336,77.448412,0.361,7.1,26.3,320,9,0.567,0.282,1,1,0,0.3125,0.0625,66.23,3,450,65,MANUAL_REVIEW,1
C008208,W00127,EVT0048,31,South Delhi,Zepto,EV Scooter,29,3146.87,8.7,0,Winter,Severe Pollution,0.1,0.05,0.15,0.372,810.4,0.235,1,1,0.3507,28.667423,76.71491,0.451,28.3,34.3,233,8,0.387,0.058,0,1,0,0.6042,0.1208,47.68,5,750,57,MANUAL_REVIEW,1
C008210,W01104,EVT0092,29,Faridabad,Instamart,Bike,15,3368.03,7.7,1,Summer,Severe Pollution,0.32,0.2,0.52,0.471,1550.3,0.263,0,0,0.3822,28.021691,77.300335,0.266,21.9,34.1,365,5,0.569,0.25,1,0,1,0.3125,0.0625,71.02,4,600,52,MANUAL_REVIEW,1
C008211,W00985,EVT0418,41,Faridabad,Instamart,Bike,19,2416.27,8.6,0,Winter,Extreme Heat,0.32,0.05,0.37,0.152,353.2,0.076,0,1,0.4154,28.603533,76.616506,0.281,2.4,31.8,188,6,0.641,0.327,1,1,0,0.3958,0.0792,58.08,4,600,69,MANUAL_REVIEW,1
C008214,W00092,EVT0180,38,Dwarka,Blinkit,Bicycle,42,4996.98,7.5,0,Post-Monsoon,Severe Pollution,0.22,0.1,0.32,0.191,1228.5,0.068,1,0,0.1989,28.454063,77.336477,0.28,7.0,39.4,123,2,0.795,0.111,0,0,0,0.875,0.175,55.93,3,450,65,MANUAL_REVIEW,1
C008215,W01478,EVT0484,38,East Delhi,BigBasket,Bike,14,2905.51,8.5,0,Winter,Flooding,0.35,0.05,0.4,0.052,382.7,0.097,1,1,0.2731,28.331655,77.289734,0.025,19.8,28.0,172,4,0.768,0.04,0,0,0,0.2917,0.0583,63.65,5,750,83,AUTO_REJECT,1
C008219,W01208,EVT0397,26,East Delhi,Instamart,Bike,36,4208.78,11.2,0,Summer,Social Disruption,0.35,0.2,0.55,0.489,1596.1,0.134,0,1,0.3696,28.170493,76.927058,0.085,29.5,28.1,316,4,0.395,0.217,1,0,0,0.75,0.15,64.29,3,450,55,MANUAL_REVIEW,1
C008220,W00573,EVT0363,32,West Delhi,Zepto,Bike,8,4522.11,10.1,0,Summer,Flooding,0.25,0.2,0.45,0.445,1372.4,0.011,1,1,0.2732,28.232576,77.464371,0.542,27.4,32.1,308,7,0.763,0.047,0,0,0,0.1667,0.0333,66.84,4,600,57,MANUAL_REVIEW,1
C008240,W00579,EVT0394,40,Gurgaon,Swiggy,Bike,6,2717.37,9.3,0,Monsoon,Flooding,0.3,0.3,0.6,0.505,484.9,0.078,1,0,0.4371,28.761923,77.323889,0.171,28.9,27.7,197,5,0.829,0.053,0,0,0,0.125,0.025,76.05,2,300,66,MANUAL_REVIEW,1
C008246,W00042,EVT0062,40,Rohini,Zepto,Bike,44,2474.54,6.8,0,Post-Monsoon,Severe Pollution,0.18,0.1,0.28,0.39,1681.8,0.23,0,0,0.3267,28.944362,76.830066,0.534,2.5,30.2,129,5,0.56,0.166,0,0,0,0.9167,0.1833,51.65,6,900,48,MANUAL_REVIEW,1
C008247,W00214,EVT0353,40,East Delhi,BigBasket,Bicycle,11,4422.67,10.3,0,Winter,Extreme Heat,0.35,0.05,0.4,0.326,1185.3,0.125,1,0,0.2651,28.0018,76.711754,0.539,3.1,28.9,147,6,0.62,0.348,1,0,0,0.2292,0.0458,65.75,2,300,63,MANUAL_REVIEW,1
C008253,W01531,EVT0486,21,Noida,Zomato,Bicycle,41,4366.51,9.6,0,Post-Monsoon,Heavy Rainfall,0.28,0.1,0.38,0.49,429.0,0.184,0,1,0.55,28.563241,77.263527,0.58,5.4,36.2,133,5,0.542,0.279,1,0,0,0.8542,0.1708,54.01,2,300,45,MANUAL_REVIEW,1
C008261,W00015,EVT0211,43,Dwarka,Instamart,Bike,37,5693.43,6.8,0,Winter,Extreme Heat,0.22,0.05,0.27,0.067,1882.1,0.148,0,1,0.1593,28.116,77.017631,0.273,2.0,36.0,149,5,0.552,0.037,1,0,0,0.7708,0.1542,53.8,4,600,65,MANUAL_REVIEW,1
C008265,W01006,EVT0392,36,East Delhi,Instamart,Bicycle,12,3131.02,8.7,0,Post-Monsoon,Flooding,0.35,0.1,0.45,0.305,1924.2,0.095,0,0,0.2429,28.660009,76.681845,0.303,9.8,34.6,84,4,0.745,0.156,0,1,0,0.25,0.05,68.6,2,300,60,MANUAL_REVIEW,1
C008271,W00847,EVT0232,22,North Delhi,Zepto,Bike,32,3324.91,9.0,0,Summer,Extreme Heat,0.2,0.2,0.4,0.021,621.5,0.213,0,1,0.3365,28.783416,77.008727,0.48,4.4,30.2,162,6,0.521,0.104,0,0,0,0.6667,0.1333,58.18,3,450,71,AUTO_REJECT,1
C008275,W01009,EVT0337,35,Gurgaon,Instamart,Bike,11,2738.46,11.2,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.364,1385.7,0.197,1,0,0.2574,28.609727,77.168745,0.456,2.5,32.4,183,7,0.705,0.315,1,0,0,0.2292,0.0458,67.56,1,150,71,AUTO_REJECT,1
C008280,W01929,EVT0102,21,North Delhi,Blinkit,Bike,14,3784.04,10.6,1,Winter,Social Disruption,0.2,0.05,0.25,0.265,912.0,0.121,1,0,0.2813,28.718422,77.08733,0.364,2.7,30.8,342,1,0.796,0.225,0,0,0,0.2917,0.0583,55.26,5,750,57,MANUAL_REVIEW,1
C008283,W00918,EVT0497,32,Rohini,Blinkit,Bike,41,4265.35,9.2,0,Summer,Extreme Heat,0.18,0.2,0.38,0.056,674.5,0.066,1,0,0.2278,28.455143,77.144986,0.158,0.1,40.3,277,5,0.559,0.081,0,0,0,0.8542,0.1708,53.98,2,300,78,AUTO_REJECT,1
C008285,W00108,EVT0292,35,Lajpat Nagar,Zomato,Bike,43,3118.69,4.7,0,Monsoon,Flooding,0.12,0.3,0.42,0.243,928.9,0.125,0,1,0.3704,28.073474,76.991058,0.377,20.1,34.3,284,4,0.884,0.14,1,0,0,0.8958,0.1792,56.68,2,300,61,MANUAL_REVIEW,1
C008286,W01035,EVT0440,20,West Delhi,BigBasket,Bike,38,4370.63,10.2,1,Monsoon,Severe Pollution,0.25,0.3,0.55,0.328,621.9,0.222,1,1,0.3601,28.89206,77.567006,0.341,24.3,26.0,81,6,0.642,0.12,0,1,1,0.7917,0.1583,63.39,5,750,65,MANUAL_REVIEW,1
C008289,W00720,EVT0075,22,Noida,Blinkit,EV Scooter,1,1858.08,11.4,0,Summer,Heavy Rainfall,0.28,0.2,0.48,0.204,681.3,0.012,0,1,0.3806,28.793978,76.965396,0.184,15.6,25.1,201,7,0.506,0.031,1,1,0,0.0208,0.0042,73.57,5,750,73,AUTO_REJECT,1
C008293,W00370,EVT0386,42,Gurgaon,Zomato,Bicycle,35,2925.45,10.5,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.295,1739.2,0.251,1,0,0.1822,28.514649,77.09338,0.411,0.4,37.5,272,3,0.77,0.105,1,0,0,0.7292,0.1458,56.14,4,600,60,MANUAL_REVIEW,1
C008295,W00769,EVT0310,41,Dwarka,Zepto,Bike,5,3855.34,9.4,0,Monsoon,Heavy Rainfall,0.22,0.3,0.52,0.549,505.5,0.123,0,0,0.5561,28.045089,77.201852,0.394,33.9,34.4,131,8,0.874,0.254,1,0,0,0.1042,0.0208,75.01,5,750,59,MANUAL_REVIEW,1
C008310,W01538,EVT0211,40,Faridabad,Zomato,Bike,28,3277.29,10.2,1,Winter,Flooding,0.32,0.05,0.37,0.547,559.1,0.097,1,0,0.4446,28.976402,76.696643,0.026,12.3,33.7,341,3,0.498,0.224,1,0,0,0.5833,0.1167,60.57,3,450,62,MANUAL_REVIEW,1
C008311,W01496,EVT0400,37,Lajpat Nagar,BigBasket,Bike,21,3925.73,8.5,1,Post-Monsoon,Social Disruption,0.12,0.1,0.22,0.417,1160.9,0.153,1,1,0.308,28.018774,76.621905,0.482,25.1,31.1,344,6,0.808,0.261,1,0,1,0.4375,0.0875,56.59,4,600,65,MANUAL_REVIEW,1
C008326,W00232,EVT0320,23,Gurgaon,Blinkit,Bike,23,3507.42,7.1,0,Winter,Social Disruption,0.3,0.05,0.35,0.186,1656.6,0.248,0,1,0.2507,28.867001,76.722541,0.49,1.0,34.0,346,2,0.357,0.069,1,0,0,0.4792,0.0958,56.64,3,450,52,MANUAL_REVIEW,1
C008329,W00136,EVT0116,40,Lajpat Nagar,Zomato,Bike,44,5008.45,9.1,0,Monsoon,Heavy Rainfall,0.12,0.3,0.42,0.026,500.1,0.154,1,0,0.2508,28.09472,77.282962,0.14,9.2,32.1,98,5,0.57,0.111,1,0,0,0.9167,0.1833,55.05,3,450,78,AUTO_REJECT,1
C008338,W01669,EVT0450,42,Rohini,Swiggy,Bike,1,4537.64,10.0,0,Summer,Severe Pollution,0.18,0.2,0.38,0.55,812.2,0.036,0,1,0.5018,28.742049,76.837486,0.104,13.5,29.4,86,5,0.551,0.251,0,0,0,0.0208,0.0042,66.92,3,450,59,MANUAL_REVIEW,1
C008344,W01268,EVT0005,33,Saket,Zepto,Bike,20,3671.48,8.1,0,Summer,Extreme Heat,0.14,0.2,0.34,0.194,1527.7,0.061,1,0,0.1545,28.123746,76.721387,0.443,1.7,41.8,95,6,0.702,0.043,1,0,0,0.4167,0.0833,58.93,4,600,64,MANUAL_REVIEW,1
C008354,W00167,EVT0075,35,North Delhi,Zepto,Bike,31,1955.64,8.5,0,Monsoon,Extreme Heat,0.2,0.3,0.5,0.482,759.0,0.235,1,0,0.4025,28.705642,77.222153,0.342,4.6,39.7,125,4,0.819,0.29,1,0,0,0.6458,0.1292,63.23,2,300,54,MANUAL_REVIEW,1
C008357,W01287,EVT0096,35,Lajpat Nagar,Swiggy,Bike,32,3382.07,9.4,0,Summer,Social Disruption,0.12,0.2,0.32,0.162,1336.5,0.072,0,1,0.2715,28.035862,77.597462,0.364,26.9,27.4,114,2,0.614,0.256,0,1,0,0.6667,0.1333,57.85,1,150,54,MANUAL_REVIEW,1
C008359,W00019,EVT0087,31,North Delhi,Instamart,Bicycle,2,3721.37,9.9,0,Winter,Severe Pollution,0.2,0.05,0.25,0.393,440.2,0.277,1,0,0.4189,28.765933,76.937158,0.439,14.3,28.6,125,3,0.811,0.058,0,0,0,0.0417,0.0083,60.74,2,300,57,MANUAL_REVIEW,1
C008360,W01755,EVT0039,28,Rohini,Instamart,Bike,28,4575.15,10.6,0,Summer,Extreme Heat,0.18,0.2,0.38,0.351,1470.9,0.125,1,0,0.2323,28.956402,76.965797,0.516,4.2,34.9,162,7,0.768,0.195,1,1,0,0.5833,0.1167,62.15,3,450,63,MANUAL_REVIEW,1
C008367,W00428,EVT0141,32,East Delhi,Blinkit,Bicycle,16,4645.06,10.3,0,Monsoon,Social Disruption,0.35,0.3,0.65,0.115,1565.2,0.167,1,0,0.1279,28.224364,77.586927,0.233,13.6,32.5,210,7,0.89,0.265,1,1,0,0.3333,0.0667,72.24,4,600,87,AUTO_REJECT,1
C008381,W01790,EVT0315,31,West Delhi,Swiggy,Bike,43,3981.21,10.0,0,Post-Monsoon,Heavy Rainfall,0.25,0.1,0.35,0.464,969.1,0.119,0,1,0.4521,28.067484,77.241706,0.088,35.5,32.1,109,1,0.527,0.174,1,0,0,0.8958,0.1792,53.06,2,300,51,MANUAL_REVIEW,1
C008383,W00578,EVT0259,37,Faridabad,Zepto,Bike,2,3676.13,7.0,0,Winter,Social Disruption,0.32,0.05,0.37,0.486,1651.0,0.061,1,1,0.2529,28.781793,76.981945,0.057,13.0,33.1,322,6,0.846,0.178,0,0,0,0.0417,0.0083,67.52,4,600,69,MANUAL_REVIEW,1
C008385,W01694,EVT0395,27,Lajpat Nagar,BigBasket,Bike,14,3510.8,9.9,0,Winter,Extreme Heat,0.12,0.05,0.17,0.22,1593.8,0.082,1,1,0.1571,28.428081,76.997708,0.019,0.5,32.4,95,3,0.358,0.058,1,0,0,0.2917,0.0583,56.41,1,150,71,AUTO_REJECT,1
C008389,W01053,EVT0466,21,Dwarka,Swiggy,Bike,15,2973.39,10.3,0,Summer,Severe Pollution,0.22,0.2,0.42,0.204,1776.0,0.265,0,1,0.2417,28.115621,77.463114,0.219,28.6,38.1,363,4,0.4,0.218,1,0,0,0.3125,0.0625,65.64,3,450,61,MANUAL_REVIEW,1
C008390,W01681,EVT0470,31,East Delhi,Zepto,Bike,47,3727.27,8.1,0,Summer,Severe Pollution,0.35,0.2,0.55,0.016,1911.2,0.158,1,0,0.0355,28.249804,77.226411,0.262,23.6,28.9,130,6,0.853,0.036,1,0,0,0.9792,0.1958,62.36,3,450,83,AUTO_REJECT,1
C008397,W00393,EVT0315,27,North Delhi,Swiggy,Bike,6,2781.94,9.3,0,Post-Monsoon,Social Disruption,0.2,0.1,0.3,0.178,1956.7,0.032,0,1,0.1809,28.229547,77.304434,0.486,11.9,32.6,376,5,0.429,0.172,1,0,0,0.125,0.025,63.45,4,600,54,MANUAL_REVIEW,1
C008399,W00586,EVT0306,20,North Delhi,Swiggy,Bike,20,3757.38,9.5,0,Post-Monsoon,Severe Pollution,0.2,0.1,0.3,0.365,1641.5,0.158,1,0,0.2156,28.420735,76.834881,0.095,25.3,28.9,175,8,0.538,0.12,1,0,0,0.4167,0.0833,59.07,1,150,70,MANUAL_REVIEW,1
C008400,W01070,EVT0334,26,Noida,BigBasket,Bike,21,4967.84,7.6,0,Winter,Heavy Rainfall,0.28,0.05,0.33,0.397,768.8,0.219,1,0,0.3654,28.651624,77.508186,0.262,14.4,30.8,211,4,0.674,0.349,0,0,0,0.4375,0.0875,58.61,3,450,60,MANUAL_REVIEW,1
C008407,W01603,EVT0473,27,Gurgaon,Blinkit,Bike,38,4761.7,11.0,1,Summer,Flooding,0.3,0.2,0.5,0.469,814.0,0.172,1,1,0.3827,28.500922,77.256434,0.19,19.9,30.6,301,4,0.392,0.133,1,0,0,0.7917,0.1583,61.45,4,600,61,MANUAL_REVIEW,1
