claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C008898,W01309,EVT0243,35,East Delhi,Blinkit,Bike,46,3474.97,11.6,0,Summer,Flooding,0.35,0.2,0.55,0.804,57.6,0.924,0,0,0.8054,28.651641,77.321926,0.82,58.5,32.3,266,5,0.045,0.757,1,1,0,0.9583,0.1917,60.0,3,450,18,AUTO_APPROVE,0
C008899,W01205,EVT0100,23,Faridabad,Swiggy,Bicycle,37,3622.35,8.8,0,Summer,Severe Pollution,0.32,0.2,0.52,0.774,9.7,0.805,0,0,0.7886,28.403965,77.317172,0.774,5.1,32.3,439,4,0.007,0.929,1,1,0,0.7708,0.1542,62.32,2,300,18,AUTO_APPROVE,0
C008900,W00308,EVT0441,27,West Delhi,Blinkit,Bike,26,3132.82,7.7,0,Winter,Severe Pollution,0.25,0.05,0.3,0.098,1017.1,0.164,1,1,0.203,28.51812,76.831819,0.042,25.4,37.0,365,9,0.58,0.007,1,0,0,0.5417,0.1083,56.43,2,300,88,AUTO_REJECT,1
C008901,W00241,EVT0074,34,Lajpat Nagar,BigBasket,EV Scooter,17,4200.77,8.7,0,Winter,Heavy Rainfall,0.12,0.05,0.17,0.925,215.5,0.637,0,0,0.8014,28.574536,77.252496,0.85,89.3,33.8,99,2,0.116,0.883,1,1,0,0.3542,0.0708,56.72,3,450,11,AUTO_APPROVE,0
C008902,W00086,EVT0158,27,Saket,BigBasket,Bike,47,2941.96,10.6,0,Post-Monsoon,Flooding,0.14,0.1,0.24,0.873,138.4,0.787,0,0,0.8071,28.517739,77.212664,0.903,61.1,42.3,276,4,0.194,0.601,1,1,0,0.9792,0.1958,47.5,4,600,18,AUTO_APPROVE,0
C008903,W01396,EVT0247,35,Dwarka,Zepto,Bike,3,4054.93,11.9,1,Post-Monsoon,Severe Pollution,0.22,0.1,0.32,0.405,500.3,0.259,0,0,0.5129,28.51141,76.707937,0.208,6.5,40.4,244,10,0.555,0.117,0,0,0,0.0625,0.0125,63.79,4,600,69,MANUAL_REVIEW,1
C008904,W00803,EVT0113,36,Faridabad,BigBasket,Bike,33,3885.2,9.4,0,Post-Monsoon,Social Disruption,0.32,0.1,0.42,0.974,186.1,0.546,0,0,0.8163,28.408529,77.294333,0.894,64.5,41.5,226,3,0.135,0.978,1,1,0,0.6875,0.1375,61.14,5,750,10,AUTO_APPROVE,0
C008905,W01006,EVT0042,36,East Delhi,Instamart,Bicycle,12,3131.02,8.7,0,Winter,Severe Pollution,0.35,0.05,0.4,0.759,35.2,1.072,0,0,0.8055,28.646502,77.324586,0.832,3.9,28.5,548,5,0.09,0.573,1,1,0,0.25,0.05,60.84,3,450,21,AUTO_APPROVE,0
C008906,W00544,EVT0187,25,East Delhi,Swiggy,Bike,28,4445.95,9.1,1,Post-Monsoon,Severe Pollution,0.35,0.1,0.45,0.935,4.3,0.481,0,0,0.8215,28.668433,77.315757,0.774,5.8,29.8,573,3,0.105,0.798,1,1,0,0.5833,0.1167,59.33,3,450,20,AUTO_APPROVE,0
C008907,W00253,EVT0464,22,Saket,Blinkit,Bike,36,3252.64,9.6,0,Summer,Flooding,0.14,0.2,0.34,0.886,82.7,1.517,0,0,0.8937,28.516784,77.229257,0.919,52.5,33.3,144,2,0.112,0.989,1,1,0,0.75,0.15,56.01,2,300,14,AUTO_APPROVE,0
C008908,W00812,EVT0011,29,South Delhi,Zomato,Bicycle,5,3525.92,8.1,0,Monsoon,Social Disruption,0.1,0.3,0.4,0.971,52.7,1.15,0,0,0.8955,28.550683,77.274032,0.84,43.1,43.1,228,4,0.15,0.575,1,1,0,0.1042,0.0208,73.16,3,450,15,AUTO_APPROVE,0
C008909,W00488,EVT0395,42,Noida,BigBasket,Bicycle,43,4520.64,11.3,0,Monsoon,Severe Pollution,0.28,0.3,0.58,0.707,90.7,0.545,0,0,0.7237,28.51049,77.398324,0.904,7.5,30.3,521,5,0.123,0.975,1,1,0,0.8958,0.1792,64.02,4,600,25,AUTO_APPROVE,0
C008910,W00473,EVT0363,40,Rohini,Zepto,Bike,17,2201.82,8.7,0,Winter,Heavy Rainfall,0.18,0.05,0.23,0.821,2.2,0.732,0,0,0.8013,28.730037,77.123746,0.757,110.5,38.0,161,3,0.109,0.958,1,1,0,0.3542,0.0708,56.11,4,600,20,AUTO_APPROVE,0
C008911,W00719,EVT0103,33,Gurgaon,Blinkit,Bicycle,38,3545.09,8.8,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.17,1204.7,0.048,1,1,0.1921,28.905807,76.642055,0.193,4.6,31.6,293,7,0.636,0.333,1,0,0,0.7917,0.1583,58.47,3,450,75,AUTO_REJECT,1
C008912,W00579,EVT0212,40,Gurgaon,Swiggy,Bike,6,2717.37,9.3,0,Summer,Extreme Heat,0.3,0.2,0.5,0.859,4.5,1.264,0,0,0.8693,28.477554,77.027834,0.953,4.3,47.2,294,6,0.158,0.95,1,1,0,0.125,0.025,74.36,4,600,21,AUTO_APPROVE,0
C008913,W00370,EVT0419,42,Gurgaon,Zomato,Bicycle,35,2925.45,10.5,0,Summer,Social Disruption,0.3,0.2,0.5,0.959,215.6,1.97,0,0,0.9483,28.452347,77.042418,0.91,33.4,34.0,330,4,0.165,0.853,1,1,0,0.7292,0.1458,62.39,4,600,11,AUTO_APPROVE,0
C008914,W01194,EVT0286,40,Saket,Blinkit,Bike,40,4169.84,7.4,0,Winter,Heavy Rainfall,0.14,0.05,0.19,0.704,156.9,1.384,0,0,0.7965,28.525586,77.215554,0.765,111.7,37.6,93,2,0.027,0.986,1,1,0,0.8333,0.1667,48.2,4,600,27,AUTO_APPROVE,0
C008915,W00164,EVT0219,32,East Delhi,Zepto,Bicycle,40,3101.32,6.0,0,Monsoon,Heavy Rainfall,0.35,0.3,0.65,0.897,185.5,1.009,0,0,0.8319,28.666424,77.317468,0.942,92.7,30.2,145,8,0.191,0.905,1,1,0,0.8333,0.1667,70.07,3,450,25,AUTO_APPROVE,0
C008916,W01957,EVT0136,36,Rohini,Swiggy,Bike,36,3203.73,10.3,0,Summer,Social Disruption,0.18,0.2,0.38,0.761,49.9,0.909,0,0,0.7878,28.722835,77.160198,0.805,34.9,33.9,269,2,0.18,0.828,1,1,0,0.75,0.15,62.32,4,600,23,AUTO_APPROVE,0
C008917,W00605,EVT0443,42,East Delhi,Zomato,Bike,27,3307.05,9.3,0,Post-Monsoon,Flooding,0.35,0.1,0.45,0.835,133.0,1.105,0,0,0.8246,28.657494,77.308569,0.926,24.5,33.3,336,7,0.162,0.722,1,1,0,0.5625,0.1125,64.16,6,900,25,AUTO_APPROVE,0
C008918,W00721,EVT0414,26,Noida,Zomato,Bike,27,4319.21,9.5,0,Summer,Flooding,0.28,0.2,0.48,0.419,1466.7,0.103,0,0,0.3579,28.136023,76.724985,0.184,28.9,32.0,334,9,0.839,0.173,1,0,0,0.5625,0.1125,66.59,4,600,66,MANUAL_REVIEW,1
C008919,W00142,EVT0218,37,South Delhi,BigBasket,Bike,5,3190.55,11.4,0,Monsoon,Extreme Heat,0.1,0.3,0.4,0.341,1189.8,0.229,0,0,0.3808,28.842579,77.399536,0.545,4.5,39.3,270,7,0.583,0.281,1,0,0,0.1042,0.0208,67.16,3,450,60,MANUAL_REVIEW,1
C008920,W00463,EVT0100,32,Dwarka,Zepto,Bicycle,17,4555.04,12.1,0,Post-Monsoon,Severe Pollution,0.22,0.1,0.32,0.993,34.2,0.455,0,0,0.8376,28.600443,77.052863,0.82,2.8,33.0,451,3,0.03,0.657,1,1,0,0.3542,0.0708,60.64,4,600,6,AUTO_APPROVE,0
C008921,W00821,EVT0431,29,Noida,Zepto,Bike,22,2248.22,7.6,1,Monsoon,Severe Pollution,0.28,0.3,0.58,0.797,146.3,1.028,0,0,0.7997,28.53841,77.388274,0.889,0.0,25.6,549,5,0.184,0.601,1,1,0,0.4583,0.0917,70.95,4,600,22,AUTO_APPROVE,0
C008922,W00854,EVT0000,36,South Delhi,BigBasket,EV Scooter,9,3816.55,10.1,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.841,216.3,0.733,0,0,0.7773,28.551202,77.252108,0.839,108.4,28.7,156,2,0.058,0.609,1,1,0,0.1875,0.0375,59.03,3,450,12,AUTO_APPROVE,0
C008923,W01389,EVT0340,30,Lajpat Nagar,Swiggy,Bicycle,8,4478.0,10.5,0,Summer,Flooding,0.12,0.2,0.32,0.684,229.2,0.968,0,0,0.736,28.56851,77.252355,0.761,46.6,37.7,202,2,0.207,0.963,1,1,0,0.1667,0.0333,61.9,3,450,21,AUTO_APPROVE,0
C008924,W00417,EVT0036,40,West Delhi,Blinkit,EV Scooter,25,4398.87,11.1,0,Monsoon,Social Disruption,0.25,0.3,0.55,0.022,1764.5,0.237,0,0,0.1678,28.775352,76.890651,0.515,8.1,41.4,62,4,0.783,0.348,0,0,0,0.5208,0.1042,66.01,1,150,68,MANUAL_REVIEW,1
C008925,W01004,EVT0100,37,Rohini,Zomato,Bike,22,3684.44,11.6,0,Post-Monsoon,Heavy Rainfall,0.18,0.1,0.28,0.961,208.7,0.985,0,0,0.8516,28.736737,77.142598,0.956,108.5,35.8,148,2,0.101,0.877,1,1,0,0.4583,0.0917,59.47,5,750,5,AUTO_APPROVE,0
C008926,W01121,EVT0474,25,Gurgaon,Zepto,EV Scooter,15,5189.7,9.2,0,Summer,Heavy Rainfall,0.3,0.2,0.5,0.759,9.9,1.722,0,0,0.8743,28.456502,77.028292,0.812,118.7,31.1,117,3,0.162,0.742,1,1,0,0.3125,0.0625,73.56,3,450,19,AUTO_APPROVE,0
C008927,W01220,EVT0407,38,Connaught Place,Swiggy,Bike,26,5971.03,7.9,0,Winter,Extreme Heat,0.15,0.05,0.2,0.917,52.2,1.609,0,0,0.9199,28.658232,77.221652,0.729,4.8,53.4,166,3,0.125,0.677,1,1,0,0.5417,0.1083,54.16,6,900,11,AUTO_APPROVE,0
C008928,W00666,EVT0492,44,Connaught Place,Zepto,Bicycle,32,3888.64,8.4,0,Post-Monsoon,Extreme Heat,0.15,0.1,0.25,0.805,225.8,0.739,0,0,0.762,28.638207,77.213321,0.741,2.0,47.9,317,7,0.155,0.732,1,1,0,0.6667,0.1333,53.48,3,450,31,MANUAL_REVIEW,0
C008929,W00347,EVT0167,29,Noida,Swiggy,Bike,7,3265.72,10.2,0,Monsoon,Flooding,0.28,0.3,0.58,0.966,86.1,0.521,0,0,0.8256,28.526298,77.381819,0.925,24.3,34.8,313,2,0.212,0.896,1,1,0,0.1458,0.0292,72.87,2,300,9,AUTO_APPROVE,0
C008930,W00920,EVT0443,44,Dwarka,Zepto,Bicycle,14,2859.9,8.6,0,Monsoon,Flooding,0.22,0.3,0.52,0.981,34.3,0.776,0,0,0.8649,28.592997,77.03719,0.926,76.2,30.7,110,3,0.191,0.873,1,1,0,0.2917,0.0583,69.54,2,300,8,AUTO_APPROVE,0
C008931,W01142,EVT0435,27,South Delhi,Blinkit,Bike,24,2554.52,9.6,0,Summer,Flooding,0.1,0.2,0.3,0.836,222.2,1.87,0,0,0.8881,28.527543,77.251044,0.965,67.1,38.1,308,4,0.105,0.706,1,1,0,0.5,0.1,56.85,1,150,14,AUTO_APPROVE,0
C008932,W00439,EVT0149,44,Noida,Instamart,Bike,22,3142.88,8.3,0,Summer,Social Disruption,0.28,0.2,0.48,0.877,155.8,1.316,0,0,0.859,28.529329,77.374718,0.885,59.0,30.0,118,1,0.114,0.675,1,1,0,0.4583,0.0917,65.28,1,150,10,AUTO_APPROVE,0
C008933,W00819,EVT0044,37,Faridabad,BigBasket,Bicycle,3,3616.06,7.4,0,Summer,Severe Pollution,0.32,0.2,0.52,0.824,38.8,1.201,0,1,0.8439,28.395472,77.296466,0.744,6.3,34.3,502,4,0.105,0.662,1,1,0,0.0625,0.0125,74.56,2,300,24,AUTO_APPROVE,0
C008934,W00437,EVT0402,32,Faridabad,Blinkit,Bicycle,32,3272.41,10.5,0,Summer,Extreme Heat,0.32,0.2,0.52,0.867,98.0,1.293,0,0,0.8614,28.401492,77.320112,0.966,0.7,49.1,285,5,0.126,0.903,1,1,0,0.6667,0.1333,64.84,1,150,13,AUTO_APPROVE,0
C008935,W01772,EVT0124,35,South Delhi,Zepto,EV Scooter,39,3949.94,8.1,0,Winter,Heavy Rainfall,0.1,0.05,0.15,0.746,45.9,1.441,0,0,0.8356,28.530417,77.262933,0.776,64.1,31.9,142,4,0.06,0.742,1,1,0,0.8125,0.1625,46.29,3,450,22,AUTO_APPROVE,0
C008936,W00888,EVT0426,38,West Delhi,Swiggy,Bike,24,4068.76,7.8,0,Summer,Heavy Rainfall,0.25,0.2,0.45,0.127,1775.7,0.03,1,1,0.0874,28.927011,77.211086,0.046,33.7,27.8,97,5,0.687,0.047,0,1,0,0.5,0.1,63.69,6,900,76,AUTO_REJECT,1
C008937,W01915,EVT0392,43,Noida,Instamart,Bike,21,3727.31,10.2,0,Summer,Heavy Rainfall,0.28,0.2,0.48,0.919,100.1,0.759,0,0,0.8285,28.524354,77.412934,0.859,115.6,35.7,196,3,0.037,0.781,1,1,0,0.4375,0.0875,64.84,1,150,8,AUTO_APPROVE,0
C008938,W00200,EVT0033,28,Saket,Zomato,Bike,13,3251.14,10.0,0,Post-Monsoon,Severe Pollution,0.14,0.1,0.24,0.72,7.8,1.933,0,0,0.8801,28.514874,77.216506,0.93,4.8,30.4,402,3,0.211,0.902,1,1,0,0.2708,0.0542,59.35,4,600,24,AUTO_APPROVE,0
C008939,W01901,EVT0152,43,South Delhi,Zomato,Bike,27,4878.8,10.4,0,Monsoon,Social Disruption,0.1,0.3,0.4,0.702,66.2,1.609,0,0,0.8318,28.563469,77.261688,0.861,26.8,43.4,221,6,0.192,0.671,1,1,0,0.5625,0.1125,63.08,2,300,31,MANUAL_REVIEW,0
C008940,W00282,EVT0080,28,East Delhi,Blinkit,Bike,22,3373.47,7.8,0,Winter,Severe Pollution,0.35,0.05,0.4,0.934,102.3,1.285,0,0,0.8868,28.664362,77.30115,0.83,8.0,23.4,511,2,0.093,0.672,1,1,0,0.4583,0.0917,61.11,4,600,12,AUTO_APPROVE,0
C008941,W01331,EVT0296,42,Rohini,Instamart,EV Scooter,15,4800.22,11.0,0,Winter,Flooding,0.18,0.05,0.23,0.796,159.7,1.139,0,0,0.8083,28.734962,77.136799,0.841,41.2,35.6,228,7,0.217,0.589,1,1,0,0.3125,0.0625,57.56,4,600,25,AUTO_APPROVE,0
C008942,W01142,EVT0099,27,South Delhi,Blinkit,Bike,24,2554.52,9.6,0,Monsoon,Severe Pollution,0.1,0.3,0.4,0.757,39.9,0.614,0,0,0.7582,28.567587,77.258187,0.989,4.1,31.0,446,5,0.118,0.707,1,1,0,0.5,0.1,61.1,4,600,19,AUTO_APPROVE,0
C008943,W00112,EVT0480,38,East Delhi,Zepto,Bike,36,3490.86,7.5,0,Post-Monsoon,Heavy Rainfall,0.35,0.1,0.45,0.782,108.7,0.778,0,1,0.7743,28.643972,77.3104,0.889,126.6,30.7,121,3,0.19,0.61,1,1,0,0.75,0.15,58.97,2,300,16,AUTO_APPROVE,0
C008944,W01723,EVT0303,22,North Delhi,BigBasket,Bike,15,3479.09,7.2,0,Post-Monsoon,Heavy Rainfall,0.2,0.1,0.3,0.821,177.6,1.432,0,0,0.845,28.722714,77.192633,0.735,91.1,30.6,169,2,0.198,0.717,1,1,0,0.3125,0.0625,56.89,5,750,15,AUTO_APPROVE,0
C008945,W01614,EVT0126,41,South Delhi,Zepto,Bike,44,3739.23,9.2,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.101,844.0,0.131,1,0,0.2269,28.455335,76.795945,0.266,21.5,25.8,145,9,0.731,0.221,1,0,0,0.9167,0.1833,49.36,3,450,78,AUTO_REJECT,1
C008946,W01183,EVT0422,33,Faridabad,Zepto,Bicycle,22,1819.61,8.1,0,Winter,Severe Pollution,0.32,0.05,0.37,0.878,178.0,0.573,0,0,0.7818,28.384481,77.300379,0.738,8.5,33.8,430,0,0.119,0.662,1,1,0,0.4583,0.0917,58.85,6,900,16,AUTO_APPROVE,0
C008947,W00495,EVT0279,34,Noida,Zomato,Bike,4,3457.92,8.6,0,Monsoon,Extreme Heat,0.28,0.3,0.58,0.827,12.9,1.001,0,0,0.829,28.525524,77.383898,0.845,1.0,51.3,186,6,0.024,0.808,1,1,0,0.0833,0.0167,77.49,1,150,21,AUTO_APPROVE,0
C008948,W00004,EVT0445,24,Gurgaon,Instamart,Bike,35,3456.54,9.8,0,Summer,Flooding,0.3,0.2,0.5,0.762,3.4,1.735,0,0,0.8778,28.455668,77.029058,0.931,56.5,29.7,166,6,0.009,0.78,1,1,0,0.7292,0.1458,61.53,4,600,20,AUTO_APPROVE,0
C008949,W00083,EVT0312,31,West Delhi,Zepto,Bike,20,3740.89,8.4,0,Post-Monsoon,Heavy Rainfall,0.25,0.1,0.35,0.702,221.4,1.941,0,0,0.8417,28.659218,77.091558,0.925,57.8,31.6,88,5,0.198,0.55,1,1,0,0.4167,0.0833,59.04,4,600,19,AUTO_APPROVE,0
C008950,W00293,EVT0446,27,Gurgaon,Zepto,Bike,27,3919.17,7.7,0,Winter,Extreme Heat,0.3,0.05,0.35,0.946,13.4,1.61,0,0,0.9374,28.466251,77.004855,0.749,2.7,55.3,182,5,0.024,0.767,1,1,0,0.5625,0.1125,56.68,3,450,16,AUTO_APPROVE,0
C008951,W00286,EVT0191,41,Rohini,Blinkit,Bicycle,3,4173.21,10.0,0,Monsoon,Extreme Heat,0.18,0.3,0.48,0.889,45.9,1.378,0,0,0.8865,28.733537,77.14197,0.769,3.5,48.2,301,2,0.113,0.841,1,1,0,0.0625,0.0125,68.69,2,300,12,AUTO_APPROVE,0
C008952,W01275,EVT0179,26,Rohini,BigBasket,Bike,23,4295.18,7.9,0,Winter,Extreme Heat,0.18,0.05,0.23,0.513,774.8,0.038,1,0,0.3928,28.412089,77.230179,0.213,0.1,41.2,231,4,0.785,0.127,1,0,0,0.4792,0.0958,52.06,4,600,62,MANUAL_REVIEW,1
C008953,W01088,EVT0274,23,Noida,Swiggy,Bike,11,3726.56,8.7,0,Winter,Social Disruption,0.28,0.05,0.33,0.687,98.2,1.869,0,0,0.847,28.515067,77.39835,0.792,26.6,35.7,309,10,0.095,0.843,1,1,0,0.2292,0.0458,60.45,5,750,35,MANUAL_REVIEW,0
C008954,W00862,EVT0114,22,West Delhi,Zepto,Bike,15,4603.38,11.5,1,Post-Monsoon,Extreme Heat,0.25,0.1,0.35,0.451,650.7,0.223,1,0,0.4051,28.493442,76.867854,0.531,2.6,40.8,103,4,0.755,0.164,1,0,0,0.3125,0.0625,64.83,3,450,59,MANUAL_REVIEW,1
C008955,W00758,EVT0346,24,North Delhi,Instamart,Bike,28,3874.24,10.9,0,Post-Monsoon,Extreme Heat,0.2,0.1,0.3,0.751,75.0,1.12,0,0,0.8012,28.700783,77.213039,0.987,2.6,51.1,159,5,0.027,0.747,1,1,0,0.5833,0.1167,58.27,2,300,19,AUTO_APPROVE,0
C008956,W00445,EVT0146,25,Gurgaon,Blinkit,Bike,37,4456.44,13.0,0,Monsoon,Severe Pollution,0.3,0.3,0.6,0.758,131.5,1.827,0,0,0.8662,28.474222,77.021756,0.858,3.4,26.4,478,4,0.062,0.788,1,1,0,0.7708,0.1542,70.58,3,450,20,AUTO_APPROVE,0
C008957,W00266,EVT0325,37,Connaught Place,Zepto,Bike,9,2180.94,9.5,0,Summer,Flooding,0.15,0.2,0.35,0.96,212.8,1.073,0,0,0.8594,28.632339,77.2239,0.768,27.3,43.6,224,2,0.117,0.632,1,1,0,0.1875,0.0375,65.92,2,300,8,AUTO_APPROVE,0
C008958,W00262,EVT0462,27,Faridabad,BigBasket,EV Scooter,22,4236.69,9.3,0,Monsoon,Extreme Heat,0.32,0.3,0.62,0.775,191.6,1.016,0,1,0.7829,28.400689,77.315454,0.84,2.7,55.6,245,6,0.084,0.568,1,1,0,0.4583,0.0917,69.48,4,600,27,AUTO_APPROVE,0
C008959,W01890,EVT0250,42,Noida,Zomato,Bicycle,44,4313.72,12.3,1,Monsoon,Severe Pollution,0.28,0.3,0.58,0.811,6.3,1.607,0,0,0.8842,28.525433,77.389543,0.845,1.8,31.7,596,3,0.067,0.84,1,1,0,0.9167,0.1833,64.74,4,600,16,AUTO_APPROVE,0
C008960,W00165,EVT0495,36,Noida,Instamart,Bicycle,4,5524.67,11.1,1,Monsoon,Extreme Heat,0.28,0.3,0.58,0.971,93.0,1.973,0,0,0.9718,28.546932,77.392882,0.781,2.2,51.7,357,4,0.12,0.723,1,1,0,0.0833,0.0167,76.72,1,150,14,AUTO_APPROVE,0
C008961,W01499,EVT0064,22,Rohini,Blinkit,Bike,6,4617.31,10.5,0,Post-Monsoon,Flooding,0.18,0.1,0.28,0.989,52.1,1.137,1,0,0.8015,28.74515,77.113126,0.975,33.5,41.3,277,4,0.178,0.686,1,1,0,0.125,0.025,62.43,2,300,19,AUTO_APPROVE,0
C008962,W00874,EVT0059,44,Gurgaon,Swiggy,Bike,40,3683.47,8.8,0,Summer,Severe Pollution,0.3,0.2,0.5,0.13,463.2,0.079,0,0,0.3904,28.645476,77.396857,0.244,28.7,34.7,132,4,0.573,0.176,1,0,0,0.8333,0.1667,61.09,4,600,68,MANUAL_REVIEW,1
C008963,W01840,EVT0360,34,Dwarka,Zomato,Bike,14,4157.19,10.7,0,Post-Monsoon,Severe Pollution,0.22,0.1,0.32,0.81,121.7,1.09,0,0,0.8147,28.592427,77.054135,0.754,4.8,22.5,470,3,0.027,0.733,1,1,0,0.2917,0.0583,56.67,4,600,21,AUTO_APPROVE,0
C008964,W00611,EVT0347,42,Saket,Zomato,Bike,41,4783.87,7.9,0,Monsoon,Heavy Rainfall,0.14,0.3,0.44,0.811,114.7,1.632,0,0,0.8704,28.522082,77.224479,0.999,115.6,28.8,105,10,0.168,0.875,1,1,0,0.8542,0.1708,53.4,6,900,26,AUTO_APPROVE,0
C008965,W01408,EVT0021,20,Connaught Place,BigBasket,Bike,4,4013.45,11.8,0,Monsoon,Social Disruption,0.15,0.3,0.45,0.899,94.0,1.468,0,0,0.8923,28.640116,77.226404,0.94,64.5,30.6,102,4,0.21,0.603,1,1,0,0.0833,0.0167,70.56,4,600,21,AUTO_APPROVE,0
C008966,W00719,EVT0449,33,Gurgaon,Blinkit,Bicycle,38,3545.09,8.8,0,Post-Monsoon,Severe Pollution,0.3,0.1,0.4,0.845,95.0,1.958,0,0,0.9195,28.475872,77.033186,0.877,7.5,28.5,587,8,0.153,0.658,1,1,0,0.7917,0.1583,53.73,1,150,31,MANUAL_REVIEW,0
C008967,W00237,EVT0444,24,West Delhi,BigBasket,Bicycle,4,2808.64,7.0,0,Winter,Heavy Rainfall,0.25,0.05,0.3,0.753,105.7,1.791,1,0,0.7644,28.656978,77.098149,0.826,81.3,37.4,149,4,0.091,0.732,1,1,0,0.0833,0.0167,63.05,5,750,27,AUTO_APPROVE,0
C008968,W01289,EVT0052,22,East Delhi,Instamart,Bike,37,3738.7,9.7,0,Winter,Social Disruption,0.35,0.05,0.4,0.895,12.1,1.668,0,0,0.923,28.636426,77.309983,0.925,67.0,30.1,327,4,0.11,0.957,1,1,0,0.7708,0.1542,58.43,2,300,13,AUTO_APPROVE,0
C008969,W00678,EVT0139,32,Faridabad,Zepto,Bicycle,4,3916.8,9.5,0,Monsoon,Heavy Rainfall,0.32,0.3,0.62,0.866,132.2,0.839,0,0,0.8105,28.397664,77.310545,0.846,68.2,30.3,99,2,0.046,0.595,1,1,0,0.0833,0.0167,78.98,4,600,13,AUTO_APPROVE,0
C008970,W00106,EVT0342,30,Dwarka,Blinkit,Bike,16,4828.52,8.0,0,Summer,Social Disruption,0.22,0.2,0.42,0.299,779.4,0.267,1,1,0.3294,28.225327,76.752351,0.362,25.2,26.8,224,6,0.733,0.041,0,1,0,0.3333,0.0667,65.22,3,450,68,MANUAL_REVIEW,1
C008971,W01097,EVT0283,26,Gurgaon,Instamart,Bicycle,32,3555.9,9.9,0,Post-Monsoon,Social Disruption,0.3,0.1,0.4,0.978,212.5,0.879,0,0,0.8472,28.46483,77.024476,0.906,36.6,41.2,326,4,0.161,0.97,1,1,0,0.6667,0.1333,59.81,3,450,18,AUTO_APPROVE,0
C008972,W01396,EVT0463,35,Dwarka,Zepto,Bike,3,4054.93,11.9,1,Post-Monsoon,Social Disruption,0.22,0.1,0.32,0.816,186.9,1.805,0,0,0.8789,28.576593,77.073208,0.742,79.9,39.0,310,11,0.134,0.99,1,1,0,0.0625,0.0125,65.56,3,450,32,MANUAL_REVIEW,0
C008973,W00430,EVT0117,42,Faridabad,Instamart,Bike,42,4072.18,8.4,0,Monsoon,Flooding,0.32,0.3,0.62,0.732,68.7,1.114,0,0,0.7939,28.422012,77.322831,0.87,63.9,37.9,220,2,0.065,0.659,1,1,0,0.875,0.175,64.0,3,450,17,AUTO_APPROVE,0
C008974,W01488,EVT0112,32,North Delhi,BigBasket,Bike,39,3308.83,7.4,0,Summer,Flooding,0.2,0.2,0.4,0.835,130.6,0.682,0,0,0.7826,28.709471,77.225587,0.956,76.7,37.3,206,5,0.147,0.702,1,1,0,0.8125,0.1625,57.61,2,300,23,AUTO_APPROVE,0
C008975,W00292,EVT0420,21,Saket,Blinkit,EV Scooter,9,3002.26,8.9,0,Winter,Social Disruption,0.14,0.05,0.19,0.184,936.3,0.117,0,0,0.3449,28.855442,76.900598,0.441,21.5,32.7,73,3,0.616,0.112,1,0,0,0.1875,0.0375,57.6,1,150,56,MANUAL_REVIEW,1
C008976,W01087,EVT0145,25,Dwarka,Zepto,Bike,8,4031.4,11.4,0,Winter,Heavy Rainfall,0.22,0.05,0.27,0.685,22.9,1.009,0,0,0.7715,28.584147,77.071694,0.758,118.2,36.7,122,2,0.066,0.942,1,1,0,0.1667,0.0333,60.11,4,600,21,AUTO_APPROVE,0
C008977,W01511,EVT0034,38,East Delhi,Zepto,Bike,40,4040.63,8.8,0,Monsoon,Extreme Heat,0.35,0.3,0.65,0.701,137.7,0.887,0,0,0.7484,28.670731,77.33087,0.775,1.2,52.8,307,5,0.028,0.971,1,1,0,0.8333,0.1667,68.99,1,150,28,AUTO_APPROVE,0
C008978,W00552,EVT0402,29,North Delhi,Instamart,Bike,2,4267.81,6.9,0,Summer,Heavy Rainfall,0.2,0.2,0.4,0.937,18.9,0.758,0,0,0.8478,28.704538,77.212776,0.973,105.5,28.5,157,4,0.154,0.677,1,1,0,0.0417,0.0083,68.71,4,600,11,AUTO_APPROVE,0
C008979,W00235,EVT0017,32,Noida,Instamart,Bike,26,3439.76,6.3,0,Summer,Severe Pollution,0.28,0.2,0.48,0.735,135.8,0.566,0,0,0.7302,28.535628,77.390364,0.928,5.6,30.5,488,1,0.145,0.673,1,1,0,0.5417,0.1083,63.87,3,450,16,AUTO_APPROVE,0
C008980,W00421,EVT0214,44,East Delhi,BigBasket,Bike,36,2936.75,7.8,0,Post-Monsoon,Heavy Rainfall,0.35,0.1,0.45,0.737,64.1,0.605,0,0,0.7457,28.658657,77.314358,0.927,75.2,34.0,110,6,0.204,0.718,1,1,0,0.75,0.15,60.25,4,600,29,AUTO_APPROVE,0
